no_paths,no_points,width,height,elongation,length,area,roundness,drawing
3,272,345,393,1.138728323699422,1067.0493757234576,83035.50000000004,0.9164412669071708,tree
13,558,380,372,1.0214477211796247,957.5507468706821,63735.50000000002,0.8735095601258521,bicycle
7,610,368,390,1.0596205962059622,1124.8715318832253,80793.49999999999,0.802380627537417,guitar
8,367,325,344,1.0582822085889572,833.0296890945546,14044.000000000011,0.25431953745182984,pencil
12,317,317,311,1.0192307692307692,839.0196464508086,54966.50000000001,0.981213889865307,clock
4,819,384,340,1.1290322580645162,878.8625403928922,44095.999999999956,0.7174095471690697,car
7,667,307,273,1.1240875912408759,768.4616144008666,36483.499999999985,0.7763579445006371,fish
5,522,314,320,1.019047619047619,814.6722220440074,42561.00000000008,0.8058530810578354,house
6,533,356,361,1.0140056022408963,892.3672799940485,54480.50000000004,0.8597331505149104,tree
19,1124,312,327,1.0479233226837061,743.2754351929491,37153.99999999998,0.8451151380715511,bicycle
19,2275,372,281,1.322695035460993,875.9839819565525,39151.000000000015,0.6411511029457978,guitar
7,469,371,182,2.0327868852459017,649.6199337177878,7066.999999999983,0.21043901950814162,pencil
24,906,346,302,1.1452145214521452,805.3982798437619,45832.500000000015,0.8878958287246439,clock
10,575,308,202,1.522167487684729,617.0497490200413,21468.500000000065,0.7085511470513101,car
3,181,315,183,1.7173913043478262,404.07352193609944,7019.000000000009,0.5402121160304054,fish
12,431,311,236,1.3164556962025316,525.6118587237521,15537.499999999955,0.7067416652370859,house
5,519,373,324,1.1507692307692308,1074.2367954133954,76283.49999999996,0.8306927629897916,tree
12,458,324,254,1.2745098039215685,666.9299903636553,26314.500000000022,0.7434375487881626,bicycle
15,775,396,277,1.4280575539568345,860.3277067872648,37222.00000000033,0.631948590768929,guitar
9,476,234,310,1.323404255319149,525.8339304584182,11056.000000000247,0.502470629419424,pencil
2,362,345,300,1.149501661129568,879.7619730626374,58624.000000000065,0.9518202486575505,clock
10,1146,341,257,1.3255813953488371,777.2130756648612,31911.000000000044,0.6638501856601488,car
8,578,347,255,1.359375,719.5893540365046,27819.000000000047,0.6751214698695425,fish
6,348,322,363,1.1269349845201238,826.9338861716786,44486.99999999999,0.8175256850326169,house
3,188,317,297,1.0671140939597314,673.5166156160594,32902.99999999998,0.9114833357859992,tree
7,460,347,265,1.3082706766917294,679.923375211553,28910.0,0.7858470214946943,bicycle
8,876,377,296,1.2727272727272727,868.3487665314715,35410.000000000255,0.5901296117000453,guitar
7,381,316,303,1.042763157894737,653.0578464487642,13169.499999999996,0.3880394201669245,pencil
34,830,301,284,1.0596491228070175,659.123683690731,33810.0,0.9779602451397611,clock
16,607,365,311,1.1730769230769231,917.8747219198029,52554.99999999998,0.7838935394304748,car
5,542,304,288,1.055363321799308,744.9524518852226,35038.99999999995,0.7934224035216648,fish
15,303,329,267,1.2313432835820894,694.6782344418825,30979.5,0.8067089671141838,house
6,336,276,349,1.263537906137184,635.6640025534467,28993.000000000007,0.9016703383700551,tree
14,342,298,325,1.0903010033444815,741.366735156082,38624.99999999999,0.8831046375860885,bicycle
4,232,369,341,1.0818713450292399,939.1938960852731,32649.9999999999,0.4651387558095167,guitar
5,218,234,319,1.3617021276595744,610.107053742002,9578.999999999982,0.32338356548091374,pencil
3,67,303,306,1.0098684210526316,694.105332525045,36502.5,0.9520981292301954,clock
4,718,353,261,1.3511450381679388,602.9948047033932,18617.500000000007,0.6434341183792529,car
2,772,362,247,1.4637096774193548,653.8315150263237,18320.49999999998,0.5385369250376099,fish
20,1335,396,317,1.248427672955975,1125.6078654491162,75723.5,0.7510455977862034,house
18,2013,342,392,1.1457725947521866,1114.283561729077,83997.50000000013,0.8501288937987165,tree
23,1132,294,317,1.0779661016949154,649.7538843226403,30244.999999999993,0.9002552940215985,bicycle
16,1199,269,313,1.162962962962963,642.5987628045065,17658.99999999998,0.5373981913383281,guitar
12,788,306,278,1.1003584229390682,640.7200372383052,10319.500000000058,0.31588711221356697,pencil
15,354,310,319,1.0289389067524115,689.2379006165675,36472.49999999999,0.9647995564461369,clock
6,716,273,245,1.113821138211382,559.2121283235439,18144.500000000007,0.7291245228366002,car
22,678,297,264,1.1245283018867924,637.0625552256797,23613.000000000033,0.7311338187115044,fish
10,445,364,271,1.3419117647058822,789.1725076459832,42477.000000000015,0.85707693092049,house
3,259,283,299,1.056338028169014,663.4217574520818,30845.499999999993,0.8806883625238685,tree
15,460,184,248,1.345945945945946,398.8113280149231,10235.000000000005,0.8086540008917912,bicycle
4,517,310,206,1.502415458937198,586.6560912000566,14628.999999999987,0.5341427467524031,guitar
5,151,258,234,1.102127659574468,431.000947122492,6421.000000000004,0.4343662614288597,pencil
12,173,233,240,1.0299145299145298,473.85392176829833,17382.999999999996,0.9728494450941922,clock
11,638,252,296,1.173913043478261,525.338673812342,19337.000000000004,0.8804814576548745,car
14,532,285,275,1.036231884057971,326.91458406224217,6079.999999999999,0.7148992681036027,fish
26,898,366,377,1.0299727520435968,871.9247484005596,46543.99999999992,0.7693351203181429,house
4,552,272,345,1.2673992673992673,804.9111093855894,44302.0,0.8592852433482829,tree
17,975,306,332,1.0846905537459284,661.3575410955629,30067.500000000004,0.8638424936456083,bicycle
21,907,203,321,1.5784313725490196,632.670863493826,18251.499999999673,0.5729975410257859,guitar
8,642,215,296,1.375,454.31097098779753,8201.50000000015,0.4993403992096118,pencil
6,283,243,259,1.0655737704918034,426.36305022828026,13403.000000000007,0.9265156523164035,clock
8,123,343,314,1.092063492063492,799.7163149294688,41424.50000000002,0.8139453134755084,car
19,206,354,279,1.2678571428571428,704.5895598121333,28406.499999999993,0.7190435311630927,fish
18,246,355,337,1.0532544378698225,807.2030748001775,45595.5,0.8793590377354116,house
15,157,371,382,1.0295698924731183,1105.8886261179302,88984.5,0.914326791601024,tree
12,204,329,346,1.0515151515151515,761.5140158548161,40382.49999999999,0.8750790037072285,bicycle
18,230,320,362,1.1308411214953271,942.840888336013,56926.49999999998,0.8047250680115887,guitar
7,56,341,347,1.0175438596491229,708.4854658447385,18404.500000000062,0.46075705802314443,pencil
9,83,290,297,1.0240549828178693,533.2236085950346,21287.0,0.9408179285458548,clock
17,1168,353,297,1.1879194630872483,727.1260505338474,27277.500000000124,0.6483283606885526,car
8,405,348,258,1.3474903474903475,698.6197428317344,26873.500000000062,0.6919144292307513,fish
6,527,324,311,1.0416666666666667,877.7692513599172,51129.99999999979,0.8339210379531945,house
2,221,266,339,1.2734082397003745,689.7625958465438,29728.499999999975,0.7852059482165951,tree
14,487,292,306,1.0477815699658704,604.5585807916509,24048.499999999996,0.8268392369426417,bicycle
7,498,332,280,1.1850533807829182,712.1890675163143,23974.99999999999,0.5939882778159974,guitar
6,152,298,334,1.120401337792642,785.2933723886124,14244.499999999978,0.2902640223589761,pencil
4,183,320,341,1.0654205607476634,800.9764343633612,49980.00000000002,0.9789638120118077,clock
3,294,250,253,1.0119521912350598,714.4089907562845,32826.49999999996,0.8082405235616161,car
6,160,208,263,1.263157894736842,390.1784259583593,10035.5,0.8283662086893404,fish
2,455,271,236,1.1476793248945147,491.2927986346899,17020.000000000004,0.8861120106733645,house
2,103,243,304,1.25,366.20082219916026,8232.499999999978,0.7714414557751832,tree
5,390,348,329,1.0575757575757576,699.6346758302071,34510.49999999997,0.8859688714761117,bicycle
7,324,374,400,1.0693333333333332,992.6383855094987,66612.50000000003,0.8495392845690684,guitar
3,253,225,234,1.0398230088495575,510.8579615086578,17053.499999999967,0.8211510592184814,pencil
2,120,349,296,1.1784511784511784,738.6780243030751,39554.49999999999,0.9109518144352234,clock
7,674,355,247,1.435483870967742,666.5536825236384,22878.99999999999,0.647107805069384,car
3,327,230,253,1.0995670995670996,341.7527581083909,7424.000000000008,0.7987737252201168,fish
5,294,235,293,1.2457627118644068,448.98729056496165,14183.000000000002,0.884117265168507,house
3,238,279,370,1.325,780.2429220392705,44895.49999999996,0.9267295287763381,tree
10,301,259,261,1.0076923076923077,494.66360063669987,16242.000000000005,0.8341217801482308,bicycle
9,281,317,251,1.2619047619047619,530.2260146265025,12497.000000000005,0.5585905319512636,guitar
3,203,197,218,1.106060606060606,318.6512041484063,3855.0000000000146,0.47709308119769267,pencil
14,220,262,216,1.2119815668202765,351.63153756419916,9404.000000000002,0.9557555862745386,clock
7,416,249,137,1.8115942028985508,488.9451186156374,13969.500000000031,0.7342948742445259,car
4,162,331,208,1.5885167464114833,651.1792910341796,17619.500000000004,0.5221584168013063,fish
8,243,267,335,1.2537313432835822,739.6819012885566,35712.99999999985,0.8202499507335363,house
3,216,276,387,1.4007220216606497,879.252926738395,47722.000000000015,0.7757126167757755,tree
3,457,368,278,1.3225806451612903,935.0413154655386,55158.00000000009,0.7927874612339936,bicycle
1,423,335,256,1.3073929961089494,615.4588648030976,15612.999999999938,0.5179623120946374,guitar
2,259,224,368,1.64,748.0621571133731,10044.499999999996,0.22556037950056346,pencil
11,966,376,240,1.5643153526970954,765.3751538317907,34436.500000000015,0.7387204971440398,car
7,368,372,199,1.865,704.0732224330808,24226.500000000073,0.6141364658420103,fish
8,422,350,276,1.2671480144404332,893.775479385654,54351.000000000015,0.8549890087446965,house
5,429,283,268,1.0557620817843867,765.3945604616384,37679.5,0.8082472810190532,tree
22,668,346,236,1.4641350210970465,711.0239734188699,33004.50000000004,0.8203789982704164,bicycle
12,805,398,228,1.74235807860262,861.4198875016351,34228.00000000013,0.579644339647137,guitar
2,323,274,292,1.0654545454545454,647.9305672854894,12068.50000000006,0.3612486399361394,pencil
16,388,311,245,1.2682926829268293,506.35605057332344,19515.00000000001,0.9564591186224485,clock
16,791,304,269,1.1296296296296295,669.0812023848357,23804.999999999985,0.6682214192465873,car
8,485,239,297,1.2416666666666667,567.736613592123,19992.499999999844,0.7794408492932963,fish
10,371,317,238,1.3305439330543933,665.186935759594,31035.99999999998,0.8814307247652873,house
4,172,244,331,1.3551020408163266,530.6233914386303,20233.0,0.9030199882028567,tree
14,308,259,330,1.273076923076923,590.457437610881,23199.499999999993,0.8362021772718122,bicycle
13,280,264,241,1.0950413223140496,479.9746040115375,10885.000000000013,0.5937474800622647,guitar
7,173,168,331,1.9644970414201184,415.7529814049384,4923.000000000015,0.3579059803965659,pencil
18,329,234,277,1.1829787234042553,397.8219325374419,12141.999999999993,0.9641012523703841,clock
9,1285,365,251,1.4523809523809523,655.365968131978,22559.999999999953,0.6600566155058097,car
8,980,265,210,1.2606635071090047,558.6923730131214,16895.999999999996,0.6802182498478483,fish
24,1711,312,266,1.1722846441947565,721.3081317798541,35466.99999999999,0.8566287822308251,house
11,1420,364,388,1.0657534246575342,1130.424385570508,91749.0,0.9022526542419729,tree
20,1301,279,300,1.075,637.5614148710698,25673.49999999999,0.7936899688576636,bicycle
21,1674,328,328,1.0,864.7669788768932,42011.499999999985,0.7059596134729774,guitar
15,887,169,258,1.5235294117647058,466.80220238121774,4032.500000000037,0.2325511263348229,pencil
20,1332,299,274,1.0909090909090908,734.5302817727389,42264.49999999999,0.9843877261896099,clock
18,1078,357,199,1.79,637.881972655942,18007.999999999978,0.5561535180559787,car
14,504,304,221,1.3738738738738738,538.9844100177202,15482.999999999998,0.6697497663663446,fish
14,641,281,269,1.0444444444444445,600.0661988673473,25844.499999999993,0.9019442004690182,house
16,625,397,372,1.0670241286863271,1188.6489811032875,98558.5,0.876590388265984,tree
30,1284,358,319,1.121875,878.3599538479199,52620.499999999985,0.85707688005437,bicycle
9,937,316,379,1.1987381703470033,926.919144692038,34282.999999999905,0.5014238397705791,guitar
5,453,325,292,1.1126279863481228,734.4044573278901,9108.000000000506,0.21220825679621397,pencil
10,480,279,251,1.1111111111111112,542.6480417918722,23007.000000000007,0.9818233947999393,clock
6,675,306,246,1.242914979757085,571.9770763988465,18578.499999999993,0.7136138390665733,car
4,529,292,242,1.205761316872428,513.5603489850942,15108.499999999942,0.7198603319267045,fish
8,757,260,270,1.0383141762452108,536.0273967124272,20144.500000000007,0.8810334180298306,house
1,563,259,266,1.0269230769230768,576.6182279788858,19687.499999999985,0.7440869723916997,tree
11,787,284,266,1.0674157303370786,545.6467673167263,18012.499999999996,0.7602574501404162,bicycle
8,1182,330,312,1.0575079872204474,806.2496398664646,33607.0,0.6496815635856119,guitar
6,395,329,299,1.1,613.8801104260128,7354.500000000036,0.24524258838413807,pencil
9,903,313,299,1.0466666666666666,690.5619348482729,37006.50000000001,0.9751751041422168,clock
6,214,285,263,1.0833333333333333,500.3103722791684,17326.999999999993,0.8698697455364764,car
21,218,293,200,1.462686567164179,500.7547669381146,13353.999999999993,0.6692232973063935,fish
2,129,260,295,1.1340996168582376,563.9039681323568,19227.00000000001,0.7598206439756169,tree
3,67,289,190,1.5183246073298429,440.93534288467634,12860.00000000001,0.8311913423575495,bicycle
12,284,264,193,1.365979381443299,439.9742206815897,10712.999999999975,0.6954509544982167,guitar
9,140,328,257,1.2751937984496124,538.2664084862776,10091.50000000001,0.43769444333596225,pencil
6,135,291,222,1.3094170403587444,521.8928984920021,20866.499999999993,0.962712695476224,clock
8,1561,353,258,1.3667953667953667,777.1185461783741,37150.00000000001,0.7730260597235046,car
7,801,283,227,1.2456140350877194,602.8877936878629,21690.000000000004,0.7498880518484988,fish
13,1328,381,317,1.20125786163522,988.581480076776,66952.00000000001,0.8608916162310533,house
3,973,331,325,1.01840490797546,958.2595347066941,68189.99999999996,0.9331774939582759,tree
11,1063,315,261,1.2061068702290076,828.6986675184535,47197.50000000005,0.8636456264958372,bicycle
7,897,363,302,1.2013201320132014,822.8725552399891,39470.99999999994,0.7325256522497406,guitar
4,571,293,325,1.1088435374149659,696.4081040801798,10640.999999999947,0.27571771746482376,pencil
14,628,321,288,1.1141868512110726,767.884311712611,46047.49999999998,0.9813509132372922,clock
23,1474,361,263,1.371212121212121,790.6629639263598,28761.000000000015,0.5781373851166197,car
13,1248,268,269,1.003717472118959,600.9838273375783,23403.499999999967,0.8142637572245007,house
13,1387,225,269,1.1946902654867257,517.2160454436373,16843.000000000015,0.7911982788748452,tree
19,1707,323,241,1.3388429752066116,576.4017167629947,21751.50000000002,0.822713349522189,bicycle
22,2929,331,261,1.2671755725190839,682.2949290419798,25506.0,0.6885063218966999,guitar
6,468,169,276,1.6294117647058823,410.1413804687267,4845.999999999929,0.3620146085017731,pencil
29,2516,393,400,1.017766497461929,1156.4935434335914,103041.50000000009,0.9681343093941654,clock
18,750,281,245,1.146341463414634,561.2904681153564,17025.999999999993,0.6791209982792062,car
15,613,293,218,1.3424657534246576,519.3603101252552,14028.999999999995,0.6535804669415052,fish
30,1512,339,255,1.328125,836.3716894872338,46705.99999999998,0.8390423677938853,house
5,371,355,349,1.0171428571428571,1238.7348044402938,104173.50000000003,0.8531206213283218,tree
31,1552,317,236,1.3417721518987342,774.5354284447862,37546.00000000004,0.7864859417899593,bicycle
8,767,389,240,1.6182572614107884,868.9878350928773,30062.00000000027,0.500265255021525,guitar
26,1026,151,324,2.138157894736842,627.6846595539968,9099.000000000025,0.2902154303678396,pencil
16,708,328,310,1.0578778135048232,890.3130562915331,61215.999999999985,0.9704861185949643,clock
6,957,353,214,1.6465116279069767,701.3449337052041,26356.499999999993,0.6733397812557623,car
2,497,302,207,1.4567307692307692,554.8938284957445,17480.5,0.7134177746315755,fish
16,1209,338,291,1.1609589041095891,915.2572622277806,58781.50000000006,0.8817879531380141,house
6,1010,241,366,1.5165289256198347,739.8284342268522,30647.499999999978,0.7036276222600716,tree
15,974,242,233,1.0384615384615385,350.69263878924494,8396.499999999998,0.8579359304255332,bicycle
13,1303,250,331,1.3227091633466135,612.7700264495893,19020.500000000022,0.6365562196067541,guitar
5,374,225,204,1.102439024390244,297.0602282408768,2883.0000000001073,0.4105494603601831,pencil
15,500,290,277,1.0467625899280575,665.9785036468857,34424.99999999997,0.9753565174873389,clock
6,860,327,287,1.1388888888888888,686.4810793931348,28265.000000000022,0.7537055446127582,car
6,369,292,232,1.257510729613734,571.9281015881849,17698.0,0.6799096147623008,fish
9,569,289,277,1.0431654676258992,779.2619393685559,40983.499999999985,0.8481095988121203,house
9,436,313,302,1.0363036303630364,867.7736644579979,49566.00000000001,0.8271433926188695,tree
21,991,346,298,1.160535117056856,835.0603686982855,48546.99999999995,0.8748558812378431,bicycle
16,1042,398,276,1.44043321299639,832.1125126268744,36798.00000000001,0.667836227058434,guitar
7,354,194,324,1.6666666666666667,567.21191183005,5881.499999999995,0.2297244814534992,pencil
16,360,326,275,1.184782608695652,729.9029598536362,40589.00000000001,0.9573879700714344,clock
17,785,329,227,1.4473684210526316,700.1747909928289,27058.50000000001,0.6935865149642233,car
14,436,343,263,1.303030303030303,655.2806874168986,24784.00000000004,0.7253147801247724,fish
15,480,230,239,1.0389610389610389,469.0644395118195,13415.500000000013,0.7662168674542589,house
7,479,258,317,1.2277992277992278,638.7571490019232,27505.499999999993,0.8471452117045504,tree
14,695,305,266,1.146067415730337,668.8533692220108,28411.999999999985,0.7980862560844243,bicycle
11,783,281,319,1.1347517730496455,760.3804450228586,30604.99999999998,0.6651818168379533,guitar
9,356,227,373,1.6403508771929824,582.5819874401847,8079.5000000000055,0.2991439636675356,pencil
9,330,327,301,1.086092715231788,988.4037761005602,73765.99999999997,0.9488494418172002,clock
11,881,332,251,1.3214285714285714,732.7229935140259,31363.499999999956,0.7340991903457346,car
6,801,279,229,1.2173913043478262,552.8709769473942,20318.50000000003,0.8353220063888133,fish
10,389,222,238,1.0717488789237668,442.0998364398016,12279.499999999995,0.7894958273261072,house
5,459,399,336,1.1869436201780414,1193.7603932524637,93523.0,0.8246961405369214,tree
9,540,264,301,1.139622641509434,588.1876518969974,22038.99999999999,0.8005158644435033,bicycle
10,667,259,242,1.0699588477366255,557.8403973766763,14186.500000000033,0.5728820348093089,guitar
10,376,285,240,1.1867219917012448,551.1839984063505,6379.500000000087,0.26387807298040916,pencil
4,371,295,289,1.0206896551724138,636.6120372843427,31423.0,0.9743339087635451,clock
6,930,191,259,1.3541666666666667,301.57153307438267,5924.500000000004,0.818617228034101,car
9,1072,213,270,1.266355140186916,514.7584871140398,18372.999999999985,0.8713304821936262,fish
18,1774,286,335,1.170731707317073,913.5269179102085,52982.50000000009,0.797810252967358,house
4,793,344,334,1.0298507462686568,1041.5956319278343,81169.99999999997,0.9401715607536977,tree
6,640,262,322,1.2281368821292775,579.5859949508813,23876.0,0.893173170073985,bicycle
4,501,243,293,1.2049180327868851,649.7457526401294,20290.0,0.6039556001810449,guitar
3,188,283,346,1.221830985915493,817.0311494789521,12808.499999999995,0.24111870796391002,pencil
8,1068,308,296,1.0404040404040404,696.1319702664898,17524.49999999997,0.45443559443042897,clock
7,1108,378,261,1.4465648854961832,822.9545557429376,38962.999999999985,0.722953800295162,car
5,670,347,278,1.2473118279569892,703.0139292082973,30280.00000000002,0.7699063024933691,fish
12,583,323,289,1.1172413793103448,763.4660754479023,41392.000000000015,0.8923737516556042,house
4,566,333,307,1.0844155844155845,942.0672260760326,66590.49999999999,0.9428841807306112,tree
11,538,311,280,1.1103202846975089,613.504621994283,23335.000000000025,0.7790798847759832,bicycle
9,898,351,322,1.089783281733746,840.6529588032083,34873.00000000012,0.620105640979018,guitar
7,491,347,282,1.2296819787985867,688.617352925759,13265.999999999969,0.3515555283852986,pencil
20,825,371,373,1.0053763440860215,1101.060974510315,95810.99999999999,0.9931217585874073,clock
4,653,365,275,1.326086956521739,687.4917143886738,23694.999999999945,0.6299870760781502,car
8,415,363,207,1.75,706.4099165898588,21600.999999999927,0.5439639846901778,fish
6,299,257,252,1.0197628458498025,564.1102232485865,20739.500000000004,0.8189930288622528,house
6,520,293,397,1.3537414965986394,1053.8975608712005,73660.00000000004,0.8333832737088075,tree
21,650,352,321,1.0962732919254659,959.004822368965,62976.999999999985,0.8604987633169681,bicycle
6,563,325,281,1.1560283687943262,809.4276823085969,36104.000000000015,0.6924829395277315,guitar
3,264,228,338,1.480349344978166,636.2328399020166,14310.000000000016,0.44423966590296826,pencil
7,246,290,282,1.028268551236749,621.609840299197,29498.49999999999,0.9593432737082024,clock
1,277,346,330,1.0483383685800605,749.1339352761555,35411.000000000226,0.7929195280525647,car
5,207,334,304,1.098360655737705,700.3166300775233,35107.499999999985,0.89954084856416,fish
7,235,364,306,1.1889250814332248,842.1071005836538,48811.00000000004,0.8649537992513922,house
3,275,365,350,1.0427350427350428,988.2622184234916,73189.00000000001,0.9416972288390281,tree
14,219,312,298,1.0468227424749164,621.9046020095701,26925.49999999999,0.874834899180316,bicycle
8,430,334,256,1.3035019455252919,831.6037997424108,42085.00000000002,0.7647231992167295,guitar
6,116,328,308,1.064724919093851,736.6748906561519,11013.500000000051,0.25502542825645924,pencil
3,87,303,289,1.0482758620689656,650.5028608949597,31073.500000000033,0.9227873140589933,clock
15,1269,319,254,1.2549019607843137,564.7401574381146,19133.5,0.7538881963513376,car
9,840,349,300,1.1627906976744187,818.4003283929263,42345.5,0.794484702233488,fish
8,726,264,311,1.1773584905660377,760.9534393695047,40232.49999999999,0.8731135242607684,house
3,266,325,318,1.0219435736677116,800.3457948447774,47118.49999999999,0.9243703051313611,tree
6,781,336,297,1.1308724832214765,896.7464381908007,52419.50000000005,0.8191499657443551,bicycle
6,1158,281,348,1.2375886524822695,859.9255638425864,45067.00000000007,0.7658554257032985,guitar
3,317,317,311,1.0192307692307692,659.9004959113801,15048.000000000238,0.43424191088519937,pencil
14,423,309,296,1.0437710437710437,636.0839153567446,31038.999999999978,0.9640260231279113,clock
23,1031,357,277,1.2877697841726619,828.9839626227657,42126.500000000065,0.7703232117406968,car
6,471,344,239,1.4375,770.9370349338451,32726.00000000003,0.6919344785706433,fish
11,574,267,317,1.1865671641791045,743.0776618290299,29672.500000000007,0.6752981979322903,house
9,668,309,348,1.1258064516129032,986.289590268647,65766.00000000003,0.8495763090221362,tree
7,538,384,351,1.09375,939.1023575198608,55965.50000000013,0.7974517043117284,bicycle
22,1068,400,242,1.6502057613168724,879.3544690820776,38954.499999999796,0.6330522375150135,guitar
7,257,242,243,1.0041152263374487,459.8098430092792,5314.000000000006,0.3158456401690765,pencil
30,1035,300,274,1.0945454545454545,571.8374141592242,25406.999999999993,0.9763782978293768,clock
10,5545,400,223,1.7901785714285714,957.2706983534757,55745.49999999993,0.764451871240842,car
6,2687,365,350,1.0427350427350428,1012.4017726504447,66717.49999999996,0.8179821648813977,fish
2,2829,399,388,1.0282776349614395,1326.2471087963722,125851.99999999993,0.8991270951903366,house
3,1559,398,357,1.1145251396648044,1184.2046781128017,78193.49999999997,0.700691698426296,tree
1,2009,341,356,1.043859649122807,953.8875187538956,56652.000000001426,0.7824034881906707,bicycle
7,2025,399,298,1.3377926421404682,984.4832562974491,56712.49999999996,0.7353125660051477,guitar
5,487,398,193,2.056701030927835,820.9805103363839,13509.000000000307,0.2518647392607626,pencil
7,405,354,268,1.3197026022304832,912.7724756204681,64618.99999999998,0.9746417830787013,clock
6,664,370,257,1.437984496124031,873.5482191855659,42688.0,0.7029782795820079,car
5,415,300,273,1.0985401459854014,796.3258762760752,37954.50000000002,0.7521275245376671,fish
10,436,258,299,1.1583011583011582,698.3622109176986,28712.50000000006,0.7398086583630186,house
4,342,269,293,1.0888888888888888,414.53775378446073,10627.999999999996,0.7772007842317856,tree
10,280,324,308,1.051779935275081,711.6012096641288,30752.99999999998,0.7631747566963034,bicycle
8,308,369,228,1.6157205240174672,743.687532300031,29001.000000000146,0.6589338768102981,guitar
9,253,317,200,1.5820895522388059,518.6909234532258,7854.999999999904,0.3668924346586672,pencil
3,85,250,305,1.2191235059760956,497.3860740448227,18832.500000000007,0.9566004854220376,clock
3,232,285,275,1.036231884057971,516.9881613657848,16834.500000000004,0.791496301081176,car
4,179,264,231,1.1422413793103448,366.4965390436996,8813.999999999995,0.8245996660738163,fish
3,152,275,219,1.2545454545454546,571.2724312071476,21256.00000000001,0.8184739720631722,house
3,242,261,241,1.0826446280991735,658.1218398700686,30510.0,0.8851960459670333,tree
5,162,257,255,1.0078125,500.80451402093524,13669.499999999995,0.6848981984559084,bicycle
6,268,390,201,1.9356435643564356,708.1336847298993,23252.49999999998,0.5827053560283425,guitar
2,139,190,208,1.094240837696335,295.59622114397797,3207.5000000000064,0.4612950277913711,pencil
14,178,266,313,1.1760299625468165,687.5625126626464,36180.99999999997,0.9617585371401313,clock
10,794,282,242,1.1646090534979423,402.92894246762467,7820.999999999997,0.6053620922530111,car
7,519,300,242,1.2386831275720165,420.8395051027404,8607.500000000002,0.6107365240092786,fish
23,1126,264,293,1.109433962264151,669.5340193596024,31899.50000000001,0.8942283671317616,house
22,1919,399,350,1.1396011396011396,1304.4965594512546,110144.49999999993,0.8133674787196786,tree
14,779,264,257,1.0271317829457365,534.5846497579605,18458.499999999993,0.8116584262789825,bicycle
13,1168,348,223,1.5580357142857142,554.182699089105,13811.499999999922,0.5651253444578058,guitar
7,303,218,225,1.0319634703196348,327.8114558540862,3112.499999999994,0.36397451081024756,pencil
21,1344,261,260,1.003831417624521,492.9459582575513,18438.500000000015,0.9535354232018561,clock
5,434,345,247,1.3951612903225807,792.1316668681789,41369.999999999985,0.8285154934716188,car
2,137,345,202,1.7044334975369457,674.8555835946463,22886.499999999916,0.6314915661932097,fish
9,281,301,277,1.0863309352517985,777.4924459445177,40005.50000000013,0.8316435247985534,house
3,172,349,377,1.08,1016.5470060260917,72584.50000000006,0.8826709272451905,tree
9,348,297,293,1.0136054421768708,641.2572104899199,25744.99999999999,0.7867526913081307,bicycle
7,510,279,321,1.15,719.2334859753062,26019.999999999993,0.6320877274727472,guitar
9,236,327,225,1.4513274336283186,749.9270427221986,29998.499999999985,0.670303325450446,pencil
3,68,261,222,1.1748878923766817,493.538595617825,18558.499999999993,0.9574376319143482,clock
9,483,312,266,1.1722846441947565,654.2238778002204,27227.999999999975,0.7994159776823764,car
8,615,313,230,1.3593073593073592,514.9639014064371,18763.00000000001,0.8891162952278672,fish
11,467,364,177,2.050561797752809,730.1413452474222,33133.99999999989,0.7810338356502524,house
3,222,275,301,1.0942028985507246,744.6885061030428,37256.500000000015,0.8442335670443201,tree
5,386,334,279,1.1964285714285714,792.8918358978436,41116.49999999999,0.8218605046592246,bicycle
12,780,322,362,1.1238390092879258,862.4669088296741,45162.000000000065,0.7629536382775483,guitar
12,454,251,294,1.1706349206349207,577.1623755340761,18856.499999999993,0.7113362235828494,pencil
17,565,298,270,1.103321033210332,605.6265947258148,28435.999999999993,0.9742456910171841,clock
4,922,287,305,1.0625,593.428582857746,21155.499999999996,0.7549118403026918,car
10,1292,356,260,1.367816091954023,820.4402720236793,40699.00000000002,0.7598006532446415,fish
16,1755,369,329,1.121212121212121,998.8427793815295,64435.500000000044,0.8115976820057863,house
4,1038,263,357,1.356060606060606,949.4799106557198,55940.499999999876,0.7797666329453273,tree
15,1826,343,338,1.0147492625368733,756.553029220834,37040.00000000003,0.8132088437545569,bicycle
9,1679,328,366,1.115501519756839,1003.7835011773044,43290.49999999998,0.5399112287764084,guitar
5,757,279,280,1.0035714285714286,515.1376203485661,6955.000000000036,0.32935212014315274,pencil
18,983,226,356,1.5726872246696035,688.078645832849,23017.000000000095,0.6109172973967233,clock
18,835,283,349,1.232394366197183,737.292977150327,36520.500000000015,0.8442408928802252,car
10,799,342,288,1.1868512110726643,784.6082557309385,36978.00000000006,0.7548271889702503,fish
37,1191,348,267,1.3022388059701493,892.4653276690551,54086.00000000007,0.8533201918929952,house
3,797,333,313,1.0636942675159236,847.7270454727496,43353.499999999985,0.7580920648111109,tree
19,1024,314,289,1.0862068965517242,765.8872057510462,38952.99999999999,0.8344900170735235,bicycle
9,533,389,323,1.2037037037037037,843.4678790359504,33434.50000000003,0.5905648575429437,guitar
10,287,323,324,1.0030864197530864,740.4642945066074,18582.49999999978,0.4258981587126248,pencil
